mag_id	B0101	B0102	B0103	B0104	B0105	B0106	B0204	B0205	B0206	B0207	B0208	B0209	B0210	B0211	B0212	B0213	B0214	B0215	B0216	B0217	B0218	B0219	B0220	B0221	B0302	B0303	B0307	B0309	B0310	B0401	B0402	B0403	B0501	B0604	B0605	B0601	B0602	B0603	B0701	B0702	B0703	B0704	B0705	B0706	B0707	B0708	B0709	B0710	B0711	B0712	B0801	B0802	B0803	B0804	B0901	B0902	B0903	B1004	B1006	B1008	B1011	B1012	B1014	B1021	B1022	B1024	B1026	B1028	B1029	B1041	B1042	D0101	D0102	D0103	D0104	D0201	D0202	D0203	D0204	D0205	D0206	D0207	D0208	D0209	D0210	D0211	D0212	D0213	D0301	D0302	D0303	D0304	D0305	D0306	D0307	D0308	D0309	D0310	D0401	D0402	D0403	D0404	D0405	D0406	D0407	D0408	D0501	D0502	D0503	D0504	D0505	D0506	D0507	D0508	D0509	D0510	D0511	D0512	D0513	D0516	D0517	D0518	D0601	D0602	D0603	D0604	D0606	D0607	D0608	D0609	D0610	D0611	D0612	D0613	D0701	D0702	D0704	D0705	D0706	D0708	D0709	D0801	D0802	D0804	D0805	D0806	D0807	D0808	D0809	D0810	D0811	D0812	D0813	D0814	D0815	D0816	D0817	D0818	D0819	D0901	D0902	D0903	D0904	D0905	D0906	D0907	D0908	D0910	D0911	D0912
cmag_026	1	0.97	0.1	0.7	0.95	0.8	0.87	1	1	0.77	1	1	0.67	0.98	1	1	0.85	0.46	0.4	0.2	0.45	0	0.1	1	0	0.3	0.3	0	0.1	1	0.43	0.77	0.1	1	0.2	0.65	1	0.77	0.5	1	0.2	0.36	0.27	0.3	0.7	0.44	0	0.57	1	0.21	0.5	1	1	0.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.25	0.48	0.67	0.52	0.41	1	1	0.39	0.51	0.35	0.25	1	0.7	0.25	0.53	0	0.1	0.7	0.6	0.1	0.45	0.7	0.1	0	0	0	0.08	0	0	0	0	0.3	1	1	0	0.43	0.7	0.32	0	0.53	0	0.2	0.85	0.1	0	0	0.1	0.1	0.1	0	1	0	0.25	0	0.43	0	0	0	0.2	0	0.5	0.8	0.26	0.6	0.1	0	0	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.1	1	0	0.3	1	0.3	1	0
cmag_027	1	0.94	1	0.6	0.75	0.85	0.43	0.3	1	0.24	0.35	0.5	0.2	0.67	0.1	0.1	0	0.16	0.2	0.35	0.35	0	0.17	0.1	0	0.3	0.1	0	0.1	1	1	0.67	0.5	0	0.1	0.5	0.5	0.48	0.22	0.35	0.1	0.16	0.17	0.77	0.3	0.24	0	0	0.1	0.1	0	0.1	0.7	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.1	0.1	0.1	0	0.18	0.1	0	0.1	0.1	0	0.1	0	0.1	0.1	0	0	0.1	0	0.1	0	0	0	0	0	0	0	0	1	1	0	0	0.33	0.5	0.32	0.04	0.33	0	0.6	0	1	0	0	0.17	0.1	0	0	0.1	0	0	0	0.33	0	0	0	0.1	0	0	1	0.26	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.1	1	0	0.1	0	0.1	1	0
cmag_028	1	0.94	1	0.5	0.75	0.75	0.67	0.2	0.17	0.29	0.38	0.3	0.1	0.6	0	0.5	1	0	0	0.25	0.25	0	0	0	0	0.2	0.5	0	0	0.67	0.33	0.6	0	1	1	0.8	0.8	0.6	0.38	1	0	1	0.5	0.43	1	0.24	0	0	0.22	0.11	0	1	1	0.67	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.07	0	0.22	0.23	0.71	0.75	0	0.14	0.17	0.36	0.31	0.75	0.12	0.14	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0.08	0	0	0	0	1	0	0	0	0.33	0.5	0.22	0	0.5	0	1	1	1	0	0	0	0	1	0	0.5	0	0	0	0.33	0	0	0	1	0	0	0	0.16	0	0.25	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.17	0	0	1	0	0	0.1	0	0	0	1	0	1	0
cmag_029	0.1	0	0	0.1	0.25	0.1	0.1	0.1	0.27	0.1	0.2	0.2	0.2	0.27	0.1	0.1	0	0.1	0.2	0.1	0.1	0	0	0.1	0	0.1	0.1	0	0.1	0.67	0.43	0.33	0	0.1	0.1	0.1	0.1	0.1	0.22	0.1	0.1	0.1	0	0.43	0.1	0.2	0	0	0.1	0.1	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0	0	0	0	0.1	0.1	0.1	0	0.1	0.1	0	0.1	0.1	0	0.1	0	0.1	0.1	0.1	0	0.1	0	0.1	0	0	0	0.08	0	0	0	0	0.1	0.1	0	0	0	0.1	0.1	0	0.1	0	0.1	0	0.1	0	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0.1	0	0	0.1	0.26	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.1	0	0	0.1	0.1	0.1	0.1	0
cmag_030	1	1	1	0.6	0.75	0.75	0.67	0.3	1	0.29	0.35	0.2	0.1	0.77	0.43	0.6	1	0.1	0.1	0.25	0.35	0	0	0.1	0	0.2	0.1	0	0.1	1	0.43	0.33	0.33	1	0	0.5	0.5	0.29	1	0.35	0.43	0.16	0.17	0.43	0.7	0.92	0.25	0	0.1	0.1	0	1	0.81	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.15	0.31	0.29	0.75	0.06	0.24	0.93	0.29	0.41	0.48	0.38	0.24	0.27	0	0.1	0	0.1	0.6	0.5	0	0.1	0.5	0.1	0	0	0	0.08	0	0	0	0	1	0	0	0	0.33	0.5	0.22	0	0.1	0	0.6	1	0.1	0	0	0	0.1	0	0	1	0	0	0	0	0	0	0	0.1	0	0.5	0.6	0.26	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0.1	0	0	1	1	0	0.1	0
cmag_031	0.6	1	0.3	0.3	0.4	1	0.97	1	1	1	1	1	1	1	1	1	0.1	0.94	1	0.55	0.55	0	0.1	1	0	0.5	0.9	0	0.1	1	0.77	0.87	0.1	0.2	0.2	0.4	1	0.36	1	0.65	0.2	1	1	0.63	0.8	0.4	0	0	0.1	0.1	0	1	1	1	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.25	0.58	0.53	0.52	0.35	1	1	0.39	0.43	0.45	0.1	1	0.8	0	0.53	0	0.1	0.2	0.7	0.1	0.2	0.55	0.2	0.04	0	0	0.08	0.33	0	0	0	0.5	1	0	0	0.43	0.7	0.27	0	1	0	0.3	0.1	0.1	0	0	0.1	0.1	0.1	0	0.5	0	0	0	0.43	0.43	0	0	0.3	0	0	0.4	0.26	0.6	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.24	0.1	0	0	0.1	0	0	0.1	1	0	0.4	0.3	1	1	0
cmag_032	0.72	0.4	1	0.8	0.8	0.8	0.3	0.8	0.5	0.59	0.85	0.7	0.6	1	0.5	0.5	0.1	0.5	0.4	0.3	0.3	0	0.1	0.4	0	0.5	0.4	0.5	0.1	1	0.77	0.6	0.1	0.2	1	0.5	0.5	0.42	0.6	0.73	0.2	0.46	0.1	0.97	0.7	0.54	0	0	0.1	0.1	0	1	1	1	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.17	0.33	0.39	0.52	0.22	0.73	1	0.31	0.43	0.45	0.72	0.34	0.47	0	0.53	0	0.1	0.7	0.2	0.1	0.2	0.45	0.87	0	0	0	0.08	0	0	0	0	1	0.4	0	0	0.77	0.7	0.27	0	0.8	0	0.3	0.1	0.14	0	0	0.1	0.1	0.1	0	1	0	0	0	0.1	0.1	0	0	0.3	0	1	0.3	0.6	0.1	0.35	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0.1	0	0	1	0	0	0.1	0.1	0	0.4	1	0.3	0.2	0
cmag_033	0.5	0.3	1	0.7	0.8	0.8	0.3	0.5	0.9	0.44	0.5	0.5	0.5	1	0.4	0.5	0.1	0.73	0.4	0.2	0.2	0	0.1	0.4	0	0.3	0.9	0	0.1	0.77	0.43	0.6	0.1	1	0.2	0.3	0.4	0.3	0.5	0.48	0.2	0.3	0.1	0.3	0.5	0.3	0	0	0.1	0.1	0	0.4	0.41	0.97	0	0	0.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.17	0.1	0.17	0.18	0.67	0.52	0.1	0.44	0.3	0.24	0.35	0.32	0.1	0.34	0.2	0	0.2	0	0.1	0.2	0.2	0.1	0.2	0.45	0.1	0.04	0	0	0.08	0.33	0	0	0	0.4	0.4	0	0	0.43	0.2	0.1	0	0.9	0	0.2	0.1	0.1	0	0	0.1	0.1	0.1	0	0.4	0	0	0	0.1	0.1	0	0	0.2	0	1	0.3	0.6	0.1	0.6	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.14	0.1	0	0	1	0	0	0.1	0.1	0	0.4	0.2	0.3	0.2	0
cmag_034	1	1	1	0.6	0.85	0.85	1	1	1	0.96	1	1	0.87	1	1	1	0	1	0.37	0.6	0.6	0	0.33	0.85	0	0.5	0.2	0	0.1	0.67	0.77	0.75	0.33	0.1	0.1	0.41	1	0.41	0.22	1	0.1	0.26	0.17	0.1	0.7	1	0	0	0.1	0.1	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.5	0.72	0.5	0.4	0.11	0.15	0.29	0.67	0.1	0.1	0.1	0.24	0.25	0.22	0	0.24	0.1	0	0.43	0	0.35	0.1	0.1	0.25	0.1	0.5	0.1	0	0	0	0.08	0	0	0	0	1	1	0	0	0.33	0.6	0.49	0.08	0.2	0	0.6	0	0.14	0	0	0.17	0.1	0	0	1	0	0	0	0.33	0	0	0	0.1	0	0.5	0.6	0.1	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0.1	0	0	1	0	0	0.1	1	0	1	1	1	1	0
cmag_035	1	1	1	0.5	0.75	0.75	0.67	0.6	1	0.71	1	1	1	0.93	1	1	0	0.83	1	0.5	0.5	0	0.33	1	0	0.2	1	0	0.1	1	0.67	0.67	0.33	1	1	0.48	1	0.67	1	0.43	0.43	0.16	0.17	0.43	0.8	1	0	0	0.1	0.1	0	1	1	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0.81	0.85	0.43	0.42	0.19	0.96	0.93	0.79	1	0.88	0.38	0.96	0.77	0	0.67	0	0	0	0.5	0	0	0.75	0.1	0.04	0	0	0.08	0.33	0	0	0	1	1	0	0	0.67	0.5	0.17	0.2	1	1	0.5	0	0	0	0	0.5	0.1	0	0	1	0	0.25	0	0.33	0	0	0	0.1	0	1	1	0.5	0.5	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0	0	0	0.1	1	0	1	1	0	1	0
cmag_036	1	1	1	0.5	0.5	0.75	0.67	0.6	0.5	0.71	1	1	1	0.93	1	1	0	0.06	0.1	0.5	0.5	0	0	1	0	0.2	1	0	1	1	1	0.67	0.33	1	0	0.3	1	0.22	1	0.43	0.43	0.35	0.17	0.43	0.6	0.96	0	0	0.1	0.1	0	1	1	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.1	0	0	0.15	0.23	0.43	0.42	0.12	0.96	0.27	0.29	0.33	0.12	0.25	0.24	0.6	0	0.33	0	0.35	1	0.5	0.25	0	0.5	0.1	0.04	0	0	0.08	0.33	0	0	0	1	1	0	0	0.67	0.5	0.17	0	1	0	0.5	0	0	0	0	0.17	0.1	0	0	1	0	0	0	0.33	0	0	0	0.1	0	1	1	0.5	0.5	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.1	1	0	1	0	0	1	0
cmag_037	1	0.94	1	0.6	0.75	0.5	0.67	0.7	1	0.57	1	1	1	0.93	1	0.85	0	1	0.27	0.25	0.1	0	0	0.85	0	0.2	0.6	0	0.1	1	0.77	0.5	0.33	1	0	0.6	1	0.67	0.2	0.43	0.43	0.35	0.5	0.1	0.3	0.1	0	0	0.1	0.1	0	1	1	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.3	0.46	0.43	0.42	0.25	0.96	0.93	0.43	0.87	0.35	0.25	0.96	0.6	0	0.43	0	0.1	0.6	0	0	0.1	0.5	0.1	0.04	0	0	0.08	0.33	0	0	0	0.1	0	0	0	0.67	0.5	0.17	0	1	0	0.6	0	0.14	0	0	0	0.1	0	0	0.6	0	0	0	0.33	0.33	0	0	0.1	0	1	0.6	0.6	0	0.25	0	0	0	0	0	0	0.27	0	0	0	0	0	0	0	0	0.14	0.27	0	0	0	0	0	0.1	1	0	0.1	0	1	1	0
cmag_038	0.85	0.83	1	0.6	0.25	0.35	1	1	1	0.71	0.85	1	1	1	1	1	0	0.93	1	0.5	0.6	0	0.17	0.5	0	0.4	0.6	0	0.1	0.67	0.57	0.67	0.33	1	1	0.3	1	0.22	1	0.35	0.1	0.35	0.17	0.43	0.7	1	0	0.14	0.11	0.1	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0.14	0	0	0	0.5	0.22	0.3	0.2	0.15	0.15	0.29	0.42	0.16	0.24	0.27	0.29	0.25	0.22	0	0.24	0.1	0	0.43	0	0.35	0.1	1	0.25	0.1	0.5	1	0	0	0	0	0	0	0	0	0.1	1	0	0	0.33	0.5	0.33	0.08	0.6	0	0.8	0	0.1	0	0	0	0.1	0	0	1	0	0	0	0.33	0	0	0	0.1	0	0	1	0.26	0	0	0	0	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0.43	0.1	0	0	0	0	0	0.1	1	0	1	1	1	1	0
cmag_039	1	0.94	1	0.5	0.75	0.75	0.67	1	1	0.71	1	1	1	1	1	1	0	0.89	0.93	0.5	0.5	0	0	1	0	0.4	1	0	0.1	1	0.67	0.75	0	1	0	0.5	1	0.41	1	1	0.1	1	1	0.43	0.8	1	0	0.04	0.11	0.1	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.46	0.43	0.42	0.44	0.86	1	0.43	0.77	0.25	0	0.86	0.67	0	0.67	0	0.25	0.5	0.5	0.25	0.5	0.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0.67	0.5	0.17	0	1	0	0.2	0	0	0	0	0	0	1	0	1	0	0	0	0.33	0.33	0	0	0	0	1	0.5	0.5	0	0.25	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.17	0	0	1	0	0	0.1	1	0	1	0	1	1	0
cmag_040	0.95	1	1	0.8	0.9	1	1	1	0.7	0.97	1	1	1	1	0.6	0.7	0.1	1	0.83	0.55	0.55	0	0.1	0.7	0	0.6	0.5	0	0.1	0.6	0.53	0.53	0.1	1	0.3	0.77	0.77	0.72	1	0.58	0.2	0.46	0.37	0.3	0.8	1	0	0	0.1	0.1	0	1	1	1	0	0	0	0.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.32	0.58	0.53	0.95	0.45	1	1	0.63	0.92	0.45	0.1	1	0.8	0	0.63	0	0.1	0.7	0.7	0.1	0.7	0.55	0.2	0	0	0	0	0	0	0	0	1	1	0	0	0.87	0.8	0.27	0	0.5	0	0.3	0.1	0.1	0	0	0.1	0.1	0.1	0	1	0	0	0	0.1	0.43	0	0	0.3	0	1	1	0.6	0.6	0.35	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.1	0.27	0	0	0.1	0	0	0.1	0.1	0	1	1	0.4	0.2	0
cmag_041	1	0.06	1	0.6	0.75	0.85	0.43	0.7	1	0.57	0.35	1	1	0.96	1	0.85	0	1	0.27	0.5	0.6	0	0	0.85	0	0.2	0.1	0	0.1	0.67	0.43	0.5	0.33	0	0	0.54	1	0.67	0.22	0.43	0.1	0.16	0.17	0.1	0.5	0.1	0	0.04	0.11	0.1	0	1	0.9	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.15	0.31	0.43	0.42	0.22	0.96	0.93	0.29	0.33	0.35	0	0.24	0.6	0	0.1	0	0.35	0.1	0	0.25	0.1	0.25	0.1	0.04	0	0	0.08	0.33	0	0	0	1	0.1	0	0	0.67	0.5	0.17	0	0.1	0	0.6	0	0.1	0.5	0	0	0.1	0	0	0.1	0	0	0	0.33	0	0	0	0.1	0	1	1	0.6	0.5	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.1	0	0	0	0	0	0.1	0	0	0.1	0	1	0.1	0
cmag_042	1	1	1	0.7	1	1	0.97	1	1	0.87	1	1	1	1	1	1	0.1	1	0.4	0.7	0.8	0	0.1	1	0	0.3	0.9	0	0.1	0.77	0.43	0.77	0.43	1	1	0.5	1	0.42	0.6	0.65	0.2	0.36	0.27	0.3	1	1	0	0	0.1	0.1	0	1	1	0.97	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.25	0.48	0.53	0.85	0.22	1	1	0.39	0.43	0.45	0.1	1	0.87	0	0.87	0	0.1	0.2	0.7	0.1	0.2	0.7	1	0	0	0	0.08	0	0	0	0	1	1	0	0	0.43	0.7	0.27	0	0.9	0	0.7	0.1	0.1	0	0	0.1	0.1	0.1	0	1	0	0	0	0.43	0.1	0	0	0.2	0	0.5	1	0.26	0.1	0.1	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0.24	0.27	0	0	0	0	0	0.1	1	0	1	0.2	1	1	0
cmag_043	1	1	0.1	0.7	0.85	0.95	1	1	1	0.77	1	1	0.57	1	1	0.8	0.85	0.3	0.3	0.6	0.7	0	0.17	1	0	0.3	1	0	0.1	1	0.77	0.77	0.43	1	0.1	0.4	1	0.32	0.4	0.53	0.43	0.45	0.27	0.87	0.8	1	0	0	0.1	0.1	0	1	1	0.87	0.33	0	0.33	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0.3	0.3	0.25	0.41	0.43	0.52	0.22	1	1	0.39	0.33	0.35	0	0.34	0.7	0	0.2	0	0.35	0.6	0.1	0.35	0.1	0.6	1	0.04	0	0	0	0.33	0	0	0	0.2	1	0	0	0.43	0.6	0.27	0.08	1	0	0.8	0.85	0.1	0	0	0.1	0.1	0.1	0	1	0	0	0	0.1	0	0	0	0.2	0	0	0.7	0.26	0	0.1	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0.43	0.1	0	0	0	0	0	0.1	0	0	1	1	1	0.1	0
cmag_044	1	1	0.2	0.8	0.8	0.9	0.3	0.6	1	0.59	1	1	1	0.87	1	1	0.1	1	0.65	0.3	0.3	0	0.1	1	0	0.1	0.9	0	0.1	1	0.77	0.6	0.5	1	0.2	0.88	1	0.88	1	1	0.2	1	0.1	1	0.7	0.69	0	0	0.7	0.27	0	0.5	0.73	0.63	0	0	0.33	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.35	0.17	0.3	0.1	0.2	0.53	0.43	0.1	0.4	0.4	0.1	0.2	0.2	0.1	0.3	0.3	0	0.2	0	0.1	1	0.2	0.1	0.2	0.3	0.2	0	0	0	0.08	0	0	0	0	1	0.5	0	0	0.77	0.7	0.27	0.2	0.9	0	1	0.1	0.1	0.5	0	0.5	0.76	0.1	0.33	0.5	0	0	0	0.1	0.1	0	0.5	1	0	0.67	0.4	0.6	0.1	0.6	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	0	0.24	0.1	0	0	1	0	0	0.1	0.1	0	1	0.2	0.3	0.2	0
cmag_045	1	0.94	1	1	1	1	1	1	1	0.86	1	1	1	1	1	1	0	1	1	0.5	0.5	0	0	1	0	0.4	1	0.5	0	0.33	0.14	0.6	0.33	1	0	1	1	0.75	1	1	0	1	0.17	1	0.6	1	0	0	0.6	0.22	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.81	0.77	0.57	0.75	0.12	0.86	0.83	0.43	0.38	0.25	0	0.29	0.5	0	0	0	0.5	1	0.5	0.75	0.5	0.5	0.33	0	0	0	0.08	0	0	0	0	1	1	0	0	0.33	0.5	0.22	0	1	0	1	0	0	0	0.5	0	0	1	0	1	0.33	0	0	0	0	0	0	1	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0	0	1	1	0	0	0	0	1	0	1	0	0
cmag_046	0.74	0.27	1	1	1	0.6	0.77	1	1	0.53	1	0.9	0.63	1	0.2	0.7	0	0.26	0.37	0.6	0.6	0	0.1	0.2	0	0.5	1	0	0.1	0.33	0.14	0.25	0.1	1	0.1	0.4	0.4	0.43	1	1	0.1	1	0.27	1	0.65	0.34	0	0	0.1	0.1	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.17	0.18	0.43	0.42	0.1	0.2	0.2	0.24	0.25	0.22	0	0.24	0.1	0	0.1	0	0.35	0.6	0.1	0.25	0.1	0.35	0.43	0	0.12	0.33	0.58	0	0	0.03	0	1	0.2	0	0	0.67	0.6	0.27	0	1	0	0.2	0	0.1	0	0	0.1	0.1	0	0	0.7	0	0	0	0.1	0	0	0	1	0	1	0.2	0.6	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	1	0	0	0.1	0	0	0.2	0.1	0.1	0.1	0
cmag_047	1	0.83	1	0.6	0.75	0.6	0.43	0.7	0.6	0.67	0.58	0.4	0.2	0.96	1	0.85	0	1	0.37	0.35	0.35	0	0	1	0	0.3	0.1	0	0.1	0.67	0.43	0.5	0.33	0	0.1	0.48	1	0.67	0.22	0.43	0.1	0.26	0.17	0.1	0.7	0.2	0	0	0.1	0.1	0	1	0.9	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.15	0.31	0.43	0.42	0.22	0.96	0.93	0.29	0.41	0.35	0.62	0.24	0.6	0	0.1	0	0.1	0.6	0.1	0	0.1	0.25	1	0	0	0	0.08	0	0	0	0	1	0.1	0	0	0.67	0.6	0.27	0	0.1	0	0.6	0	0.1	0	0	0	0.1	0	0	1	0	0	0	0.33	0	0	0	0.1	0	1	1	0.6	0	0.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0.1	0	0	0	0	0	0.1	0	0	0.1	0.1	1	0.1	0
cmag_048	1	0.94	1	0.5	0.75	0.5	0.67	1	1	0.86	0.5	0.4	0.43	1	1	0.75	0	0.92	0.27	0.5	0.5	0	0	1	0	0.4	1	0	0.1	1	0.67	0.5	0	1	0	0.5	1	0.48	1	0.25	0.1	0.16	0.17	0.43	0.6	0.1	0	0	0.1	0.1	0	1	1	1	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0.46	0.43	0.58	0.25	0.86	0.93	0.36	0.38	0.38	0.38	0.86	0.5	0	0.33	0	0.5	0.5	0.5	0.75	0.5	0.5	0.33	0	0	0	0.08	0	0	0	0	1	0	0	0	0.67	0.5	0.17	0	1	0	0.2	0	0.14	0	0	0	0	0	0	1	0	0	0	0.33	0.33	0	0	0	0	1	1	0.5	0.5	0.25	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0.14	0.17	0	0	0	0	0	0.1	0	0	1	1	1	0	0
cmag_049	1	0.94	1	0.6	0.75	0.75	0.33	0.7	1	0.57	1	1	1	0.96	1	0.85	0	1	0.27	0.25	0.35	0	0	1	0	0.2	0.1	0	0.1	0.67	0.43	0.67	0.33	1	1	0.48	1	0.67	0.22	0.35	0.43	0.35	0.17	0.1	0.3	0.19	0	0	0.1	0.1	0	1	1	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.15	0.38	0.57	0.42	0.35	0.96	0.93	0.36	0.56	0.35	0	0.96	0.6	0	0.43	0	0.1	0.6	0.5	0	0.85	0.75	0.1	0.04	0	0	0.08	0.33	0	0	0	1	1	0	0	0.67	0.5	0.17	0	0.1	0	0.6	0	0.1	0	0	0	0.1	0	0	0.6	0	0	0	0.33	0	0	0	0.1	0	1	0.1	0.6	0.5	0.25	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0.27	0	0	0	0	0	0.1	0	0	0.1	0	0	0.1	0
cmag_050	1	1	1	0.6	0.5	0.5	0.67	0.7	1	0.71	1	1	1	0.93	1	1	0	0.93	1	0.5	0.6	0	0.33	1	0	0.2	1	0	0.1	1	1	0.75	0.33	1	0	0.35	1	0.67	1	0.43	0.43	0.16	0.33	0.43	0.9	1	0.25	0.04	0.11	0.1	0	1	1	0.77	0	0	0	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0	0.15	0.31	0.57	0.25	0.12	0.96	1	0.29	0.33	0.35	0	0.39	0.77	0.25	0.43	0	0.35	0.1	0.5	0.5	0.1	0.25	0.1	0.04	0	0	0.08	0.33	0	0	0	1	1	0	0	0.67	0.5	0.17	0.04	1	0	0.6	0	0.1	0	0	0.17	0.1	0	0	1	0	0	0	0.33	0	0	0	1	0	1	1	0.6	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0.1	0	0	0	0	0	0.1	1	0	1	1	0	1	0
cmag_051	1	0.84	1	0.8	0.8	1	0.63	0.6	0.7	0.87	0.85	0.7	0.6	1	1	0.85	0.1	0.5	0.4	0.3	0.3	0	0.27	0.5	0	0.3	0.4	0	0.1	1	0.77	0.6	0.1	1	1	0.67	1	0.53	1	0.73	0.2	0.64	0.27	0.3	1	0.4	0	0.14	0.32	0.21	0	0.5	0.6	0.97	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.17	0.43	0.53	0.52	0.22	1	1	0.31	0.43	0.45	0.1	0.44	0.8	0	0.53	0	0.1	1	0.2	0.1	0.2	1	0.2	0	0	0	0.08	0	0	0	0	0.5	0.5	0	0	0.77	0.7	0.32	0	0.4	0	0.3	0.1	0.1	0	0	0.1	0.26	0.1	0	1	0	0.25	0	0.1	0.1	0	0	0.3	1	1	0.5	0.6	0.1	0.35	0	0.33	0.33	0	0	0	0.1	0	0	0	0	0	0	0	0	0.1	0.1	0	0	1	0	0	0.1	1	0	0.4	0.3	0.4	1	0
